202,06:10:00
124,06:12:00
128,06:18:00
202,06:25:00
124,06:42:00
202,06:43:00
128,06:53:00
202,07:01:00
124,07:12:00
202,07:21:00
128,07:27:00
124,07:42:00
202,07:46:00
128,07:54:00
124,08:12:00
202,08:16:00
128,08:25:00
124,08:42:00
202,08:46:00
128,08:55:00
124,09:12:00
202,09:15:00
128,09:25:00
124,09:42:00
202,09:47:00
128,09:57:00
124,10:12:00
202,10:20:00
128,10:34:00
124,10:42:00
202,10:47:00
128,11:03:00
124,11:12:00
202,11:20:00
128,11:33:00
124,11:42:00
202,11:51:00
128,12:00:00
124,12:12:00
202,12:20:00
128,12:30:00
124,12:42:00
202,12:50:00
128,12:59:00
124,13:12:00
202,13:20:00
128,13:29:00
124,13:42:00
202,13:46:00
128,13:54:00
202,14:10:00
124,14:12:00
128,14:20:00
202,14:30:00
124,14:42:00
128,14:49:00
202,14:52:00
202,15:12:00
124,15:13:00
128,15:19:00
202,15:35:00
124,15:44:00
128,15:51:00
202,16:00:00
124,16:15:00
128,16:19:00
202,16:27:00
128,16:45:00
124,16:45:00
202,16:55:00
128,17:13:00
124,17:15:00
202,17:25:00
128,17:43:00
124,17:44:00
202,17:56:00
128,18:12:00
124,18:13:00
202,18:28:00
124,18:42:00
128,18:43:00
202,18:58:00
124,19:11:00
128,19:13:00
202,19:28:00
124,19:40:00
128,19:43:00
202,19:56:00
124,20:09:00
128,20:10:00
202,20:24:00
124,20:38:00
128,20:38:00
202,20:52:00
124,21:07:00
128,21:07:00
202,21:21:00
124,21:36:00
128,21:36:00
202,21:52:00
124,22:06:00
128,22:07:00
202,22:22:00
124,22:36:00
128,22:45:00
202,22:53:00
124,23:06:00
202,23:17:00
128,23:23:00
124,23:36:00
202,23:43:00
128,23:55:00
202,24:10:00
128,24:23:00
380,25:53:00
380,26:38:00
380,27:23:00
380,28:08:00
