128,06:45:50
124,07:07:39
128,07:12:50
124,07:39:39
128,07:42:50
202,07:56:15
124,08:11:39
128,08:12:18
202,08:27:15
124,08:40:39
128,08:42:18
202,08:59:15
124,09:09:39
128,09:14:18
202,09:30:15
124,09:40:39
128,09:46:18
202,10:03:15
124,10:09:39
128,10:20:18
202,10:36:15
124,10:39:39
128,10:53:18
202,11:09:15
124,11:10:39
128,11:25:18
202,11:38:42
124,11:41:39
128,11:53:18
202,12:08:42
124,12:11:39
128,12:21:18
202,12:38:42
124,12:41:39
128,12:55:18
202,13:09:42
124,13:13:39
128,13:25:18
202,13:39:42
124,13:43:39
128,13:55:46
202,14:11:42
124,14:13:39
128,14:26:46
202,14:41:42
124,14:43:39
128,14:58:46
124,15:13:39
202,15:14:42
128,15:30:46
124,15:44:39
202,15:47:42
128,16:02:46
124,16:14:39
202,16:16:42
128,16:32:46
124,16:43:39
202,16:48:42
128,17:01:46
124,17:13:39
202,17:18:42
128,17:34:50
124,17:43:39
202,17:48:42
128,18:05:50
124,18:11:39
202,18:21:42
128,18:38:50
124,18:40:39
202,18:53:42
128,19:00:50
124,19:09:39
202,19:25:15
128,19:30:50
124,19:39:39
202,19:52:15
128,20:06:50
124,20:09:39
202,20:23:15
128,20:36:50
124,20:38:39
202,20:52:15
124,21:06:39
128,21:06:50
202,21:20:15
124,21:33:39
128,21:36:50
202,21:50:15
124,22:02:39
128,22:08:50
202,22:18:15
124,22:31:39
128,22:38:50
202,22:48:15
124,23:00:39
128,23:09:50
202,23:18:15
124,23:28:39
128,23:41:50
202,23:48:15
124,23:57:39
128,24:09:50
202,24:15:15
124,24:27:39
202,24:40:15
202,25:04:15
380,26:39:48
380,27:23:48
380,28:14:48
380,29:03:48
380,29:22:48
380,29:37:48
380,29:43:48
380,29:49:48
