202,06:10:00
128,06:18:00
202,06:40:00
128,06:53:00
124,07:00:00
202,07:06:00
128,07:23:00
124,07:30:00
202,07:36:00
128,07:53:00
124,08:00:00
202,08:09:00
128,08:25:00
124,08:30:00
202,08:40:00
128,08:56:00
124,09:00:00
202,09:12:00
128,09:27:00
124,09:30:00
202,09:43:00
128,09:59:00
124,10:00:00
202,10:16:00
124,10:30:00
128,10:33:00
202,10:49:00
124,11:00:00
128,11:06:00
202,11:22:00
124,11:30:00
128,11:38:00
202,11:52:00
124,12:00:00
128,12:07:00
202,12:23:00
124,12:30:00
128,12:38:00
202,12:53:00
124,13:00:00
128,13:09:00
202,13:24:00
124,13:30:00
128,13:39:00
202,13:54:00
124,14:00:00
128,14:10:00
202,14:26:00
124,14:30:00
128,14:41:00
202,14:56:00
124,15:00:00
128,15:12:00
202,15:29:00
124,15:30:00
128,15:46:00
124,16:00:00
202,16:02:00
128,16:17:00
124,16:30:00
202,16:31:00
128,16:47:00
124,17:00:00
202,17:03:00
128,17:18:00
124,17:30:00
202,17:33:00
128,17:48:00
124,18:00:00
202,18:03:00
128,18:19:00
124,18:30:00
202,18:36:00
128,18:52:00
124,19:00:00
202,19:08:00
128,19:13:00
124,19:30:00
202,19:39:00
128,19:43:00
124,20:00:00
202,20:09:00
128,20:18:00
124,20:30:00
202,20:36:00
128,20:48:00
124,21:00:00
202,21:05:00
128,21:19:00
124,21:30:00
202,21:33:00
128,21:48:00
124,21:59:00
202,22:03:00
128,22:20:00
124,22:29:00
202,22:35:00
128,22:52:00
124,23:00:00
202,23:08:00
128,23:24:00
124,23:30:00
202,23:41:00
128,23:54:00
202,24:06:00
128,24:20:00
202,24:28:00
380,25:04:00
380,25:49:00
380,26:34:00
380,27:19:00
380,28:04:00
