171,05:00:00
121,05:13:00
171,05:29:00
121,05:35:00
177,05:44:00
171,05:57:00
121,06:04:00
177,06:14:00
121,06:15:00
171,06:19:00
174,06:24:00
121,06:25:00
121,06:35:00
171,06:36:00
177,06:44:00
121,06:45:00
171,06:52:00
121,06:53:00
174,06:55:00
121,07:01:00
121,07:07:00
171,07:08:00
121,07:14:00
177,07:14:00
121,07:21:00
171,07:24:00
121,07:26:00
174,07:27:00
121,07:32:00
121,07:38:00
171,07:40:00
121,07:45:00
177,07:46:00
121,07:53:00
171,07:57:00
174,08:00:00
121,08:03:00
121,08:14:00
171,08:16:00
177,08:18:00
121,08:24:00
174,08:31:00
121,08:34:00
171,08:36:00
121,08:43:00
177,08:48:00
121,08:53:00
171,08:58:00
174,09:00:00
121,09:04:00
121,09:15:00
177,09:19:00
171,09:21:00
121,09:26:00
174,09:33:00
121,09:37:00
171,09:44:00
121,09:48:00
177,09:50:00
121,09:59:00
174,10:05:00
171,10:09:00
121,10:10:00
177,10:20:00
121,10:21:00
121,10:33:00
174,10:35:00
171,10:36:00
121,10:44:00
177,10:49:00
121,10:56:00
171,11:04:00
174,11:05:00
121,11:07:00
177,11:18:00
121,11:19:00
121,11:31:00
171,11:32:00
174,11:37:00
121,11:43:00
177,11:47:00
121,11:55:00
171,12:03:00
174,12:05:00
121,12:07:00
177,12:16:00
121,12:20:00
121,12:32:00
171,12:32:00
174,12:37:00
121,12:44:00
177,12:45:00
121,12:56:00
171,13:01:00
174,13:07:00
121,13:08:00
177,13:16:00
121,13:20:00
171,13:31:00
121,13:32:00
174,13:37:00
121,13:44:00
177,13:47:00
121,13:56:00
171,14:01:00
174,14:06:00
121,14:08:00
177,14:13:00
121,14:20:00
171,14:31:00
121,14:32:00
177,14:34:00
174,14:36:00
121,14:44:00
177,14:55:00
121,14:57:00
171,14:59:00
174,15:02:00
121,15:10:00
177,15:16:00
121,15:22:00
171,15:22:00
174,15:26:00
121,15:28:00
177,15:31:00
121,15:37:00
177,15:40:00
171,15:42:00
121,15:46:00
174,15:46:00
177,15:49:00
121,15:54:00
177,15:56:00
121,16:01:00
171,16:01:00
177,16:04:00
174,16:06:00
121,16:08:00
177,16:11:00
121,16:15:00
177,16:18:00
171,16:19:00
174,16:21:00
121,16:22:00
121,16:29:00
177,16:29:00
121,16:35:00
171,16:36:00
174,16:37:00
177,16:39:00
121,16:42:00
177,16:48:00
121,16:49:00
174,16:50:00
171,16:53:00
121,16:55:00
177,16:56:00
121,17:02:00
174,17:03:00
171,17:08:00
177,17:08:00
121,17:09:00
121,17:15:00
174,17:18:00
177,17:20:00
121,17:22:00
171,17:23:00
121,17:29:00
177,17:32:00
121,17:35:00
174,17:36:00
171,17:37:00
121,17:41:00
177,17:43:00
121,17:50:00
171,17:52:00
177,17:54:00
174,17:56:00
121,18:01:00
177,18:06:00
171,18:07:00
174,18:10:00
121,18:11:00
177,18:18:00
121,18:23:00
171,18:27:00
174,18:32:00
177,18:34:00
121,18:35:00
121,18:46:00
171,18:47:00
177,18:52:00
121,18:58:00
174,19:01:00
171,19:09:00
121,19:10:00
177,19:13:00
121,19:22:00
174,19:31:00
121,19:34:00
171,19:36:00
177,19:37:00
121,19:46:00
121,19:58:00
174,20:01:00
177,20:03:00
171,20:05:00
121,20:09:00
174,20:31:00
121,20:33:00
177,20:33:00
171,20:35:00
121,20:57:00
174,21:00:00
177,21:02:00
171,21:05:00
121,21:21:00
174,21:30:00
171,21:35:00
121,21:44:00
121,21:51:00
171,22:05:00
121,22:21:00
174,22:30:00
171,22:35:00
121,22:50:00
171,23:05:00
121,23:21:00
174,23:34:00
171,23:34:00
121,23:53:00
174,24:00:00
174,24:02:00
171,24:03:00
174,24:25:00
121,24:26:00
171,24:32:00
121,24:58:00
171,25:00:00
380,25:27:00
121,25:30:00
378,25:51:00
380,26:11:00
378,26:42:00
380,26:58:00
378,27:38:00
380,27:40:00
380,28:28:00
378,28:29:00
