Longitude,Latitude,LineStringColor,Icon
-73.714633,45.443214,blue,none
-73.714537,45.443193,blue,none
-73.713936,45.44305,blue,none
-73.713028,45.442836,blue,none
-73.712055,45.442631,blue,none
-73.710968,45.442372,blue,none
-73.710541,45.442275,blue,none
-73.709868,45.442122,blue,none
-73.708728,45.441871,blue,none
-73.708137,45.441773,blue,none
-73.707987,45.441738,blue,none
-73.707707,45.441676,blue,none
-73.707605,45.441649,blue,none
-73.707502,45.441622,blue,none
-73.706452,45.441372,blue,none
-73.705193,45.441098,blue,none
-73.705019,45.44106,blue,none
-73.703689,45.440756,blue,none
-73.702357,45.440471,blue,none
-73.70127,45.440239,blue,none
-73.701143,45.440212,blue,none
-73.700429,45.440024,blue,none
-73.700032,45.439909,blue,none
-73.698956,45.439586,blue,none
-73.698425,45.439481,blue,none
-73.69819,45.439306,blue,none
-73.698185,45.439304,blue,none
-73.698179,45.439301,blue,none
-73.697156,45.438943,blue,none
-73.695978,45.438521,blue,none
-73.694647,45.438073,blue,none
-73.694061,45.437871,blue,none
-73.694061,45.437872,blue,none
-73.693588,45.437708,blue,none
-73.693458,45.437653,blue,none
-73.692829,45.437447,blue,none
-73.692471,45.43733,blue,none
-73.692101,45.437224,blue,none
-73.691936,45.437152,blue,none
-73.690461,45.436614,blue,none
-73.688563,45.436129,blue,none
-73.688231,45.436076,blue,none
-73.686526,45.4358,blue,none
-73.685846,45.435738,blue,none
-73.684934,45.435694,blue,none
-73.683365,45.435736,blue,none
-73.683157,45.435742,blue,none
-73.681224,45.43579,blue,none
-73.680316,45.43592,blue,none
-73.680083,45.435954,blue,none
-73.678985,45.436109,blue,none
-73.677924,45.436263,blue,none
-73.677412,45.436336,blue,none
-73.672875,45.437184,blue,none
-73.672873,45.437184,blue,none
-73.672608,45.437234,blue,none
-73.671368,45.437497,blue,none
-73.670257,45.437688,blue,none
-73.66935,45.437887,blue,none
-73.669069,45.437932,blue,none
-73.669017,45.437943,blue,none
-73.668456,45.438059,blue,none
-73.667574,45.438223,blue,none
-73.66689,45.438351,blue,none
-73.666656,45.438395,blue,none
-73.665735,45.438549,blue,none
-73.664967,45.438704,blue,none
-73.664944,45.438712,blue,none
-73.664881,45.438712,blue,none
-73.664783,45.438695,blue,none
-73.664697,45.43866,blue,none
-73.664562,45.438591,blue,none
-73.664423,45.438459,blue,none
-73.664409,45.438453,blue,none
-73.664394,45.438453,blue,none
-73.663801,45.43861,blue,none
-73.663475,45.438696,blue,none
-73.663483,45.436941,blue,none
-73.663469,45.435993,blue,none
-73.663467,45.435897,blue,none
-73.663453,45.435874,blue,none
-73.663416,45.435875,blue,none
-73.662808,45.436126,blue,none
-73.662547,45.436189,blue,none
-73.662211,45.43627,blue,none
-73.6595,45.436877,blue,none
-73.659164,45.437,blue,none
-73.659124,45.437014,blue,none
-73.65759,45.437909,blue,none
-73.657078,45.438207,blue,none
-73.656423,45.438591,blue,none
-73.656095,45.438784,blue,none
-73.655891,45.438911,blue,none
-73.655288,45.439268,blue,none
-73.654554,45.439703,blue,none
-73.654162,45.439882,blue,none
-73.653898,45.43998,blue,none
-73.653242,45.440104,blue,none
-73.651754,45.440387,blue,none
-73.651419,45.440488,blue,none
-73.651406,45.440493,blue,none
-73.651399,45.440501,blue,none
-73.651297,45.440663,blue,none
-73.651296,45.440666,blue,none
-73.651294,45.440672,blue,none
-73.651279,45.440784,blue,none
-73.651257,45.440945,blue,none
-73.651385,45.441635,blue,none
-73.651341,45.441738,blue,none
-73.651004,45.441958,blue,none
-73.650648,45.442157,blue,none
-73.65003,45.442488,blue,none
-73.649856,45.442581,blue,none
-73.648859,45.443158,blue,none
-73.648701,45.443258,blue,none
-73.648145,45.44361,blue,none
-73.64803,45.443682,blue,none
-73.647328,45.444124,blue,none
-73.64659,45.444562,blue,none
-73.646524,45.444602,blue,none
-73.645694,45.445152,blue,none
-73.645364,45.445337,blue,none
-73.644969,45.445556,blue,none
-73.644777,45.445656,blue,none
-73.644025,45.446123,blue,none
-73.644023,45.446123,blue,none
-73.64393,45.446181,blue,none
-73.643606,45.446456,blue,none
-73.64326,45.446963,blue,none
-73.643259,45.446964,blue,none
-73.643257,45.446972,blue,none
-73.643169,45.447459,blue,none
-73.64312,45.448178,blue,none
-73.643082,45.448374,blue,none
-73.643045,45.448506,blue,none
-73.643044,45.448506,blue,none
-73.643019,45.448598,blue,none
-73.642981,45.448724,blue,none
-73.642867,45.448972,blue,none
-73.64222,45.450268,blue,none
-73.641787,45.45097,blue,none
-73.641657,45.45116,blue,none
-73.641597,45.451247,blue,none
-73.641526,45.451332,blue,none
-73.641373,45.451449,blue,none
-73.640983,45.451662,blue,none
-73.640716,45.451788,blue,none
-73.640012,45.452141,blue,none
-73.639922,45.452195,blue,none
-73.639552,45.452402,blue,none
-73.639068,45.452672,blue,none
-73.638622,45.452906,blue,none
-73.638472,45.452968,blue,none
-73.638193,45.453075,blue,none
-73.637211,45.453364,blue,none
-73.637186,45.453385,blue,none
-73.637213,45.453405,blue,none
-73.637796,45.453631,blue,none
-73.638391,45.453862,blue,none
-73.639233,45.454192,blue,none
-73.639402,45.454257,blue,none
-73.63967,45.454356,blue,none
-73.639964,45.45448,blue,none
-73.64008,45.454534,blue,none
-73.640363,45.454634,blue,none
-73.640541,45.454706,blue,none
-73.641176,45.454944,blue,none
-73.641389,45.455025,blue,none
-73.641211,45.455252,blue,none
-73.640995,45.455521,blue,none
-73.640715,45.455863,blue,none
-73.640252,45.456431,blue,none
-73.640178,45.456522,blue,none
-73.640025,45.45671,blue,none
-73.639824,45.456916,blue,none
-73.639557,45.457167,blue,none
-73.639086,45.457571,blue,none
-73.637222,45.459167,blue,none
-73.637121,45.459257,blue,none
-73.636843,45.459467,blue,none
-73.636753,45.459534,blue,none
-73.636564,45.45966,blue,none
-73.636335,45.459794,blue,none
-73.635965,45.459992,blue,none
-73.635255,45.460373,blue,none
-73.635253,45.460373,blue,none
-73.635174,45.460415,blue,none
-73.634932,45.460542,blue,none
-73.634331,45.460857,blue,none
-73.633884,45.461092,blue,none
-73.632956,45.46158,blue,none
-73.632888,45.461615,blue,none
-73.632414,45.461868,blue,none
-73.631879,45.462156,blue,none
-73.63156,45.462318,blue,none
-73.630965,45.462639,blue,none
-73.630858,45.462697,blue,none
-73.63073,45.46276,blue,none
-73.629568,45.463355,blue,none
-73.629248,45.463528,blue,none
-73.629081,45.463618,blue,none
-73.628942,45.463698,blue,none
-73.626827,45.464816,blue,none
-73.626707,45.464879,blue,none
-73.625824,45.46533,blue,none
-73.625109,45.465745,blue,none
-73.624853,45.465869,blue,none
-73.624854,45.465869,blue,none
-73.624739,45.465925,blue,none
-73.624101,45.46625,blue,none
-73.623472,45.466576,blue,none
-73.623373,45.466629,blue,none
-73.622261,45.467206,blue,none
-73.621454,45.467638,blue,none
-73.621367,45.467684,blue,none
-73.620435,45.468153,blue,none
-73.619591,45.468585,blue,none
-73.619336,45.46873,blue,none
-73.618891,45.468948,blue,none
-73.618787,45.469,blue,none
-73.618161,45.469325,blue,none
-73.617944,45.469433,blue,none
-73.617164,45.46983,blue,none
-73.616947,45.469947,blue,none
-73.616413,45.470223,blue,none
-73.616283,45.470289,blue,none
-73.615427,45.470722,blue,none
-73.614725,45.471082,blue,none
-73.614583,45.471155,blue,none
-73.61374,45.471597,blue,none
-73.612833,45.472057,blue,none
-73.611964,45.472507,blue,none
-73.611547,45.472726,blue,none
-73.611121,45.472949,blue,none
-73.610291,45.473373,blue,none
-73.609677,45.473679,blue,none
-73.609226,45.473926,blue,none
-73.609049,45.474081,blue,none
-73.609049,45.47408,blue,none
-73.608801,45.474297,blue,none
-73.608239,45.474774,blue,none
-73.607653,45.475288,blue,none
-73.607091,45.475761,blue,none
-73.606989,45.475846,blue,none
-73.606324,45.476442,blue,none
-73.605979,45.476739,blue,none
-73.605915,45.476802,blue,none
-73.605486,45.477166,blue,none
-73.605485,45.477166,blue,none
-73.605353,45.477278,blue,none
-73.604268,45.478261,blue,none
-73.603438,45.478981,blue,none
-73.602766,45.479552,blue,none
-73.602697,45.479611,blue,none
-73.601969,45.480251,blue,none
-73.601217,45.4809,blue,none
-73.600769,45.481257,blue,none
-73.600348,45.481593,blue,none
-73.599762,45.482136,blue,none
-73.599657,45.482234,blue,none
-73.598867,45.482917,blue,none
-73.598471,45.483242,blue,none
-73.597679,45.483983,blue,none
-73.597577,45.484079,blue,none
-73.596759,45.484755,blue,none
-73.596349,45.485116,blue,none
-73.596068,45.485362,blue,none
-73.596069,45.485362,blue,none
-73.59598,45.485439,blue,none
-73.595571,45.485773,blue,none
-73.595137,45.48616,blue,none
-73.594525,45.486672,blue,none
-73.594485,45.486702,blue,none
-73.59436,45.486797,blue,none
-73.594146,45.486921,blue,none
-73.593946,45.487,blue,none
-73.593781,45.487064,blue,none
-73.593297,45.487234,blue,none
-73.593027,45.487324,blue,none
-73.592501,45.487523,blue,none
-73.59223,45.487642,blue,none
-73.592037,45.487742,blue,none
-73.591962,45.487782,blue,none
-73.591816,45.487861,blue,none
-73.59106,45.488448,blue,none
-73.590395,45.488989,blue,none
-73.590306,45.489061,blue,none
-73.589577,45.489738,blue,none
-73.588847,45.490423,blue,none
-73.588165,45.491064,blue,none
-73.588052,45.491088,blue,none
-73.58805,45.491089,blue,none
-73.588037,45.491093,blue,none
-73.588029,45.491098,blue,none
-73.587918,45.491212,blue,none
-73.58779,45.491294,blue,none
-73.58766,45.491413,blue,none
-73.587655,45.491417,blue,none
-73.587654,45.491421,blue,none
-73.587618,45.491497,blue,none
-73.587254,45.491789,blue,none
-73.58686,45.492049,blue,none
-73.585848,45.492648,blue,none
-73.585748,45.492706,blue,none
-73.584673,45.493355,blue,none
-73.584389,45.493556,blue,none
-73.584118,45.49382,blue,none
-73.58354,45.494474,blue,none
-73.583539,45.494474,blue,none
-73.58344,45.494585,blue,none
-73.582551,45.495578,blue,none
-73.582457,45.495684,blue,none
-73.581815,45.496423,blue,none
-73.58173,45.496521,blue,none
-73.581091,45.497196,blue,none
-73.580695,45.497592,blue,none
-73.58035,45.497952,blue,none
-73.580126,45.49817,blue,none
-73.579979,45.498312,blue,none
-73.579507,45.498789,blue,none
-73.579353,45.498951,blue,none
-73.578764,45.499543,blue,none
-73.578663,45.499645,blue,none
-73.57828,45.500059,blue,none
-73.577922,45.50041,blue,none
-73.577245,45.501104,blue,none
-73.576707,45.501663,blue,none
-73.576707,45.501664,blue,none
-73.576542,45.501834,blue,none
-73.576197,45.502193,blue,none
-73.575943,45.502444,blue,none
-73.575879,45.502498,blue,none
-73.575712,45.50267,blue,none
-73.575239,45.503121,blue,none
-73.574811,45.503538,blue,none
-73.574676,45.50367,blue,none
-73.574037,45.504355,blue,none
-73.573545,45.504859,blue,none
-73.57345,45.504958,blue,none
-73.572923,45.505527,blue,none
-73.572629,45.506011,blue,none
-73.572577,45.506097,blue,none
-73.572513,45.506223,blue,none
-73.572386,45.506447,blue,none
-73.572258,45.506645,blue,none
-73.572168,45.506799,blue,none
-73.572079,45.506961,blue,none
-73.57199,45.507095,blue,none
-73.571875,45.507284,blue,none
-73.571632,45.507672,blue,none
-73.57132,45.508207,blue,none
-73.571249,45.50833,blue,none
-73.570916,45.508979,blue,none
-73.57083,45.509183,blue,none
-73.570775,45.509313,blue,none
-73.570507,45.509925,blue,none
-73.570278,45.510411,blue,none
-73.570043,45.510944,blue,none
-73.569984,45.511077,blue,none
-73.56978,45.511528,blue,none
-73.569614,45.511978,blue,none
-73.569453,45.512352,blue,none
-73.569397,45.512482,blue,none
-73.569167,45.513012,blue,none
-73.568912,45.513506,blue,none
-73.568721,45.513931,blue,none
-73.568548,45.514379,blue,none
-73.568478,45.514561,blue,none
-73.568236,45.515136,blue,none
-73.567916,45.515811,blue,none
-73.567516,45.51671,blue,none
-73.567517,45.51671,blue,none
-73.567431,45.516901,blue,none
-73.567023,45.517828,blue,none
-73.566882,45.518161,blue,none
-73.566881,45.518176,blue,none
-73.566902,45.518188,blue,none
-73.568477,45.518889,blue,none
-73.568645,45.518963,blue,none
-73.568888,45.519069,blue,none
-73.568983,45.519106,blue,none
-73.569165,45.519129,blue,none
-73.568601,45.519721,blue,none
-73.568487,45.51984,blue,none
-73.568104,45.520273,blue,none
-73.56781,45.520597,blue,none
-73.567247,45.521182,blue,none
-73.566743,45.521749,blue,none
-73.566743,45.52175,blue,none
-73.566647,45.521857,blue,none
-73.566532,45.521956,blue,none
-73.565935,45.522609,blue,none
-73.565829,45.522642,blue,none
-73.565668,45.522633,blue,none
-73.565546,45.522557,blue,none
-73.565512,45.522546,blue,none
-73.565491,45.522567,blue,none
-73.56544,45.522872,blue,none
-73.565402,45.523051,blue,none
-73.565198,45.523824,blue,none
-73.564979,45.524466,blue,none
-73.56493,45.524607,blue,none
-73.564777,45.525173,blue,none
-73.564726,45.525363,blue,none
-73.564637,45.525633,blue,none
-73.564484,45.526092,blue,none
-73.564433,45.526299,blue,none
-73.564346,45.526591,blue,none
-73.564318,45.526686,blue,none
-73.564216,45.527027,blue,none
-73.563897,45.527927,blue,none
-73.563794,45.52825,blue,none
-73.563616,45.528801,blue,none
-73.563489,45.529188,blue,none
-73.563438,45.529341,blue,none
-73.563221,45.529998,blue,none
-73.563116,45.530364,blue,none
-73.563004,45.530754,blue,none
-73.562736,45.531536,blue,none
-73.562494,45.532288,blue,none
-73.562443,45.532446,blue,none
-73.562264,45.533049,blue,none
-73.56213,45.533473,blue,none
-73.562073,45.533652,blue,none
-73.561817,45.534435,blue,none
-73.561562,45.535226,blue,none
-73.561382,45.535714,blue,none
-73.56132,45.535884,blue,none
-73.559148,45.53495,blue,none
-73.556843,45.53398,blue,none
-73.556382,45.533791,blue,none
-73.554857,45.533144,blue,none
-73.553552,45.532595,blue,none
-73.553168,45.532425,blue,none
-73.550643,45.531346,blue,none
-73.550451,45.531265,blue,none
-73.550431,45.531261,blue,none
-73.55041,45.531279,blue,none
-73.549899,45.531846,blue,none
-73.549885,45.531867,blue,none
-73.5499,45.531878,blue,none
-73.551874,45.532721,blue,none
