Longitude,Latitude,LineStringColor,Icon
-73.580711,45.489185,blue,none
-73.580826,45.489126,blue,none
-73.581683,45.488684,blue,none
-73.582064,45.488514,blue,none
-73.582406,45.48838,blue,none
-73.583111,45.488181,blue,none
-73.583254,45.488117,blue,none
-73.583271,45.488097,blue,none
-73.58326,45.488075,blue,none
-73.583159,45.488004,blue,none
-73.582147,45.487186,blue,none
-73.58193,45.487025,blue,none
-73.581793,45.486885,blue,none
-73.581486,45.486499,blue,none
-73.581127,45.486031,blue,none
-73.580807,45.48559,blue,none
-73.580808,45.48559,blue,none
-73.580757,45.485519,blue,none
-73.580501,45.485143,blue,none
-73.579654,45.483758,blue,none
-73.57918,45.482994,blue,none
-73.579057,45.482772,blue,none
-73.579056,45.482772,blue,none
-73.578975,45.482625,blue,none
-73.578821,45.48239,blue,none
-73.578449,45.481824,blue,none
-73.578159,45.481303,blue,none
-73.578088,45.481174,blue,none
-73.577933,45.481028,blue,none
-73.577641,45.480716,blue,none
-73.577603,45.480655,blue,none
-73.577559,45.480577,blue,none
-73.577587,45.480536,blue,none
-73.5777,45.480439,blue,none
-73.577791,45.480366,blue,none
-73.577859,45.48029,blue,none
-73.577924,45.48017,blue,none
-73.577963,45.480077,blue,none
-73.577989,45.479946,blue,none
-73.577976,45.479853,blue,none
-73.577976,45.479772,blue,none
-73.577971,45.479752,blue,none
-73.577937,45.479607,blue,none
-73.577833,45.479369,blue,none
-73.577768,45.479259,blue,none
-73.577688,45.479149,blue,none
-73.577418,45.478885,blue,none
-73.576917,45.478436,blue,none
-73.574932,45.476718,blue,none
-73.574804,45.476602,blue,none
-73.57419,45.476062,blue,none
-73.574025,45.475918,blue,none
-73.573859,45.475758,blue,none
-73.57368,45.475543,blue,none
-73.57326,45.474933,blue,none
-73.573106,45.4747,blue,none
-73.572952,45.474457,blue,none
-73.572581,45.473705,blue,none
-73.572544,45.473615,blue,none
-73.572376,45.473155,blue,none
-73.57204,45.472684,blue,none
-73.572034,45.472679,blue,none
-73.572029,45.472675,blue,none
-73.571944,45.472632,blue,none
-73.571765,45.472461,blue,none
-73.571594,45.472378,blue,none
-73.571572,45.472363,blue,none
-73.57153,45.47231,blue,none
-73.571522,45.472305,blue,none
-73.571513,45.472301,blue,none
-73.571398,45.472284,blue,none
-73.571101,45.472248,blue,none
-73.570717,45.472236,blue,none
-73.570524,45.47223,blue,none
-73.569818,45.472204,blue,none
-73.569647,45.472222,blue,none
-73.569513,45.47225,blue,none
-73.569189,45.471769,blue,none
-73.568586,45.470825,blue,none
-73.568266,45.470357,blue,none
-73.568093,45.470097,blue,none
-73.567792,45.469646,blue,none
-73.567459,45.469116,blue,none
-73.56719,45.468693,blue,none
-73.566959,45.468333,blue,none
-73.566959,45.468333,blue,none
-73.566875,45.468208,blue,none
-73.566876,45.468208,blue,none
-73.566549,45.467721,blue,none
-73.566471,45.467612,blue,none
-73.566344,45.467451,blue,none
-73.56627,45.467302,blue,none
-73.565898,45.466269,blue,none
-73.565755,45.465898,blue,none
-73.565549,45.465527,blue,none
-73.565207,45.464993,blue,none
-73.565207,45.464992,blue,none
-73.565088,45.464806,blue,none
-73.564845,45.464473,blue,none
-73.564588,45.464095,blue,none
-73.564126,45.463475,blue,none
-73.563647,45.462787,blue,none
-73.563553,45.462653,blue,none
-73.56506,45.46273,blue,none
-73.565918,45.462775,blue,none
-73.567005,45.46281,blue,none
-73.568105,45.462863,blue,none
-73.569045,45.462894,blue,none
-73.569192,45.462899,blue,none
-73.570252,45.462952,blue,none
-73.571339,45.463005,blue,none
-73.571364,45.463001,blue,none
-73.571373,45.46298,blue,none
-73.571453,45.462192,blue,none
-73.571462,45.462098,blue,none
-73.571537,45.461207,blue,none
-73.571613,45.460316,blue,none
-73.571689,45.459433,blue,none
-73.571701,45.459209,blue,none
-73.571711,45.459119,blue,none
-73.571764,45.458615,blue,none
-73.571815,45.458049,blue,none
-73.571865,45.457464,blue,none
-73.571928,45.456879,blue,none
-73.571969,45.456395,blue,none
-73.571979,45.456267,blue,none
-73.572042,45.455592,blue,none
-73.572098,45.454918,blue,none
-73.572105,45.454846,blue,none
-73.572117,45.454773,blue,none
-73.572117,45.454719,blue,none
-73.572193,45.453846,blue,none
-73.572256,45.453063,blue,none
-73.572299,45.452616,blue,none
-73.572305,45.452549,blue,none
-73.576633,45.452707,blue,none
-73.577036,45.452723,blue,none
-73.581873,45.452913,blue,none
-73.582053,45.45292,blue,none
-73.582268,45.452956,blue,none
-73.582636,45.453035,blue,none
-73.583288,45.453215,blue,none
-73.583525,45.453269,blue,none
-73.58296,45.453858,blue,none
-73.582384,45.45449,blue,none
-73.581936,45.455132,blue,none
-73.581361,45.456078,blue,none
-73.581357,45.456092,blue,none
-73.581385,45.456104,blue,none
-73.581463,45.456131,blue,none
-73.581527,45.45615,blue,none
-73.581656,45.456186,blue,none
-73.581773,45.456212,blue,none
-73.581904,45.45624,blue,none
-73.58229,45.456241,blue,none
-73.582279,45.456437,blue,none
-73.582263,45.456552,blue,none
-73.582216,45.456887,blue,none
-73.582203,45.457049,blue,none
-73.582205,45.457072,blue,none
-73.582226,45.457077,blue,none
-73.58495,45.457168,blue,none
-73.585142,45.457174,blue,none
-73.587818,45.45728,blue,none
-73.587929,45.457268,blue,none
-73.588172,45.457243,blue,none
-73.58834,45.457188,blue,none
-73.588456,45.457169,blue,none
-73.588474,45.4571603,blue,none
-73.58848,45.457146,blue,none
-73.588531,45.456669,blue,none
-73.588543,45.456371,blue,none
-73.588568,45.456075,blue,none
-73.58861,45.455639,blue,none
-73.588618,45.455544,blue,none
-73.588618,45.455492,blue,none
-73.588644,45.455338,blue,none
-73.588656,45.455232,blue,none
-73.58868,45.455165,blue,none
-73.588725,45.455111,blue,none
-73.588807,45.45507,blue,none
-73.589034,45.45499,blue,none
-73.589143,45.454932,blue,none
-73.589222,45.454863,blue,none
-73.58926,45.454814,blue,none
-73.5893,45.454746,blue,none
-73.589343,45.454277,blue,none
-73.589351,45.454185,blue,none
-73.589402,45.453519,blue,none
-73.589452,45.452862,blue,none
-73.589492,45.45231,blue,none
-73.589502,45.452169,blue,none
-73.589562,45.451498,blue,none
-73.590991,45.451559,blue,none
-73.591238,45.45154,blue,none
-73.59142,45.451522,blue,none
-73.592341,45.45136,blue,none
-73.592942,45.451251,blue,none
-73.593274,45.451188,blue,none
-73.593293,45.451177,blue,none
-73.593297,45.45116,blue,none
-73.59322,45.450962,blue,none
-73.593171,45.450833,blue,none
-73.592253,45.448405,blue,none
-73.592206,45.448281,blue,none
-73.591575,45.446641,blue,none
-73.591574,45.44664,blue,none
-73.591522,45.446574,blue,none
-73.592241,45.445827,blue,none
-73.592636,45.445401,blue,none
-73.593581,45.445541,blue,none
-73.594966,45.445764,blue,none
-73.595141,45.445792,blue,none
-73.596202,45.445953,blue,none
-73.597135,45.446096,blue,none
-73.598133,45.446248,blue,none
-73.599002,45.446383,blue,none
-73.599169,45.446409,blue,none
-73.600217,45.44657,blue,none
-73.601304,45.446731,blue,none
-73.60217,45.446863,blue,none
-73.602365,45.446892,blue,none
-73.603414,45.447062,blue,none
-73.604463,45.447214,blue,none
-73.604621,45.447232,blue,none
-73.605021,45.44725,blue,none
-73.605407,45.447231,blue,none
-73.606176,45.447159,blue,none
-73.606505,45.44714,blue,none
-73.607547,45.447121,blue,none
-73.607903,45.447157,blue,none
-73.608266,45.447236,blue,none
-73.608543,45.447333,blue,none
-73.609104,45.447583,blue,none
-73.609512,45.44779,blue,none
-73.609653,45.447862,blue,none
-73.60968,45.447867,blue,none
-73.609704,45.447858,blue,none
-73.609844,45.44775,blue,none
-73.610866,45.446956,blue,none
-73.611136,45.446742,blue,none
-73.612078,45.445993,blue,none
-73.612142,45.445948,blue,none
-73.612552,45.445635,blue,none
-73.613316,45.445047,blue,none
-73.614116,45.444422,blue,none
-73.614116,45.444421,blue,none
-73.614374,45.444219,blue,none
-73.614628,45.444057,blue,none
-73.615661,45.443373,blue,none
-73.616689,45.44279,blue,none
-73.617026,45.442599,blue,none
-73.61883,45.441584,blue,none
-73.619031,45.441472,blue,none
-73.619363,45.441291,blue,none
-73.620246,45.440804,blue,none
-73.620283,45.440777,blue,none
-73.620964,45.440378,blue,none
-73.621714,45.439938,blue,none
-73.622154,45.439633,blue,none
-73.622342,45.439503,blue,none
-73.623749,45.43819,blue,none
-73.623812,45.438132,blue,none
-73.625393,45.436639,blue,none
-73.625521,45.436519,blue,none
-73.628753,45.433526,blue,none
-73.628888,45.433402,blue,none
-73.629169,45.433132,blue,none
-73.629447,45.43289,blue,none
-73.629712,45.432704,blue,none
-73.629934,45.432582,blue,none
-73.630105,45.432488,blue,none
-73.630512,45.432281,blue,none
-73.630995,45.432057,blue,none
-73.632388,45.431548,blue,none
-73.632525,45.431498,blue,none
-73.634221,45.430903,blue,none
-73.634433,45.430841,blue,none
-73.63464,45.430824,blue,none
-73.634806,45.43084,blue,none
-73.634962,45.4309,blue,none
-73.6351,45.430996,blue,none
-73.635188,45.431049,blue,none
-73.63546,45.431279,blue,none
-73.635459,45.431279,blue,none
-73.635749,45.431523,blue,none
-73.636172,45.43191,blue,none
-73.636176,45.431913,blue,none
-73.636182,45.431916,blue,none
-73.636342,45.431985,blue,none
-73.636441,45.43207,blue,none
-73.636851,45.432457,blue,none
-73.637425,45.432972,blue,none
-73.637542,45.433078,blue,none
-73.638055,45.433554,blue,none
-73.638324,45.433806,blue,none
-73.638811,45.434246,blue,none
-73.638886,45.434318,blue,none
-73.638951,45.434379,blue,none
-73.639118,45.434534,blue,none
-73.64101,45.436239,blue,none
-73.641043,45.436269,blue,none
-73.641032,45.436375,blue,none
-73.641032,45.436386,blue,none
-73.64104,45.436394,blue,none
-73.641527,45.436834,blue,none
-73.641949,45.437212,blue,none
-73.642166,45.437415,blue,none
-73.642166,45.437414,blue,none
-73.6423868,45.4376211,blue,none
-73.640091,45.438878,blue,none
-73.639738,45.439155,blue,none
-73.634923,45.442938,blue,none
-73.634924,45.442938,blue,none
-73.634864,45.442985,blue,none
-73.634706,45.443019,blue,none
-73.634587,45.443065,blue,none
-73.634559,45.443068,blue,none
-73.634483,45.443063,blue,none
-73.63433,45.443027,blue,none
-73.633862,45.442993,blue,none
-73.63385,45.442843,blue,none
-73.63413,45.442429,blue,none
-73.634156,45.442282,blue,none
-73.634156,45.442276,blue,none
-73.634154,45.442273,blue,none
-73.63405,45.44209,blue,none
-73.633947,45.442004,blue,none
